STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72222313899,2019-11-26T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,67,72,T,,0.04,6,84,29.92,FEW:02 23 BKN:07 50 OVC:08 90,29.79,10,69,120,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13911/26/19 14:53:02 METAR KPNS 262053Z 12006KT 10SM FEW023 BKN050 OVC090 22/19 A2992 RMK AO2 RAB27E40 SLP133 P0000 60000 T02220194 56013 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,68,71,0,,,,90,29.93,FEW:02 24 SCT:04 35 OVC:08 45,29.8,10,69,140,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/26/19 15:53:02 METAR KPNS 262153Z 14008KT 10SM FEW024 SCT035 OVC045 22/20 A2993 RMK AO2 SLP136 T02170200 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T16:08:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,68,71,,,,,90,,BKN:07 22 BKN:07 28 OVC:08 45,29.8,10,69,130,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/26/19 16:08:02 SPECI KPNS 262208Z 13008KT 10SM BKN022 BKN028 OVC045 22/20 A2993 RMK AO2 T02170200 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,68,71,0,,,,90,29.94,BKN:07 23 OVC:08 32,29.8,10,69,140,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/26/19 16:53:02 METAR KPNS 262253Z 14009KT 10SM BKN023 OVC032 22/20 A2993 RMK AO2 SLP138 T02170200 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T17:04:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,69,72,,,,,91,,FEW:02 21 SCT:04 29 OVC:08 39,29.8,10,70,140,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/26/19 17:04:02 SPECI KPNS 262304Z 14009KT 10SM FEW021 SCT029 OVC039 22/21 A2993 RMK AO2 T02220206 (JH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,69,71,0,,-0.03,3,94,29.96,FEW:02 25 BKN:07 29 OVC:08 37,29.82,10,70,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13611/26/19 17:53:02 METAR KPNS 262353Z 15007KT 10SM FEW025 BKN029 OVC037 22/21 A2995 RMK AO2 SLP144 60000 T02170206 10244 20211 53010 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,70,72,0,,,,94,29.97,BKN:07 22 BKN:07 27 OVC:08 31,29.83,10,71,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/26/19 18:53:03 METAR KPNS 270053Z 15009KT 10SM BKN022 BKN027 OVC031 22/21 A2996 RMK AO2 SLP148 T02220211 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T19:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,70,72,,,,,94,,FEW:02 24 BKN:07 38 OVC:08 47,29.84,10,71,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/26/19 19:11:03 SPECI KPNS 270111Z 15009KT 10SM FEW024 BKN038 OVC047 22/21 A2997 RMK AO2 T02220211 (JH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T19:40:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,71,73,,,,,94,,BKN:07 18 BKN:07 23 OVC:08 43,29.84,10,72,150,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/26/19 19:40:03 SPECI KPNS 270140Z 15011KT 10SM BKN018 BKN023 OVC043 23/22 A2997 RMK AO2 T02280217 (JH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,71,73,0,,,,94,29.97,BKN:07 20 OVC:08 60,29.84,10,72,160,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/26/19 19:53:03 METAR KPNS 270153Z 16011KT 10SM BKN020 OVC060 23/22 A2997 RMK AO2 SLP150 T02280217 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,71,72,0,,-0.02,1,97,29.98,BKN:07 20 OVC:08 60,29.85,10,71,150,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11111/26/19 20:53:03 METAR KPNS 270253Z 15012KT 10SM BKN020 OVC060 22/22 A2998 RMK AO2 SLP152 T02220217 51008 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,72,72,0,,,,100,29.98,BKN:07 17 BKN:07 45 BKN:07 60,29.84,10,72,150,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/26/19 21:53:03 METAR KPNS 270353Z 15011KT 10SM BKN017 BKN045 BKN060 22/22 A2997 RMK AO2 SLP151 T02220222 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,72,72,0,,,,100,29.98,OVC:08 27,29.84,10,72,160,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/26/19 22:53:03 METAR KPNS 270453Z 16010KT 10SM OVC027 22/22 A2997 RMK AO2 SLP151 T02220222 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,73,0,,0.01,6,100,29.97,OVC:08 24,29.84,10,73,170,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12111/26/19 23:53:03 METAR KPNS 270553Z 17011KT 10SM OVC024 23/23 A2997 RMK AO2 SLP149 T02280228 10228 20217 402440100 56002,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-26T23:59:00,SOD  ,6,,,,,,,,,,,,,,,62,63,92,29.95,29.83,63,8.7,0,4.9,2,76,50,170,22,T,,,170,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:29.825 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:0340 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.7 24 HR AVG TEMP (F): 63DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):76  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,624,1648,,
72222313899,2019-11-27T00:36:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,73,73,,,,,100,,BKN:07 14 OVC:08 24,29.83,10,73,170,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09311/27/19 00:36:02 SPECI KPNS 270636Z 17012KT 10SM BKN014 OVC024 23/23 A2996 RMK AO2 T02280228,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,73,0,,,,100,29.97,BKN:07 13 OVC:08 21,29.84,10,73,170,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10011/27/19 00:53:02 METAR KPNS 270653Z 17012KT 10SM BKN013 OVC021 23/23 A2997 RMK AO2 SLP150 T02280228,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T01:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,73,,,,,100,,BKN:07 16 OVC:08 21,29.84,10,73,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09311/27/19 01:02:02 SPECI KPNS 270702Z 17013KT 10SM BKN016 OVC021 23/23 A2997 RMK AO2 T02280228,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T01:48:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,73,,,,,100,,BKN:07 12 OVC:08 20,29.84,10,73,180,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08311/27/19 01:48:02 SPECI KPNS 270748Z 18014KT 10SM BKN012 OVC020 23/23 A2997 RMK AO2,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T01:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,73,,,,,100,,SCT:04 10 BKN:07 17 OVC:08 26,29.84,10,73,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/27/19 01:51:02 SPECI KPNS 270751Z 17013KT 10SM SCT010 BKN017 OVC026 23/23 A2997 RMK AO2 FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,73,0,,,,100,29.97,SCT:04 10 BKN:07 15 OVC:08 26,29.84,10,73,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10711/27/19 01:53:02 METAR KPNS 270753Z 17013KT 10SM SCT010 BKN015 OVC026 23/23 A2997 RMK AO2 SLP150 T02280228,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T02:08:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,73,73,,,,,100,,BKN:07 10 BKN:07 16 OVC:08 21,29.85,10,73,180,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/27/19 02:08:02 SPECI KPNS 270808Z 18011KT 10SM BKN010 BKN016 OVC021 23/23 A2998 RMK AO2 CIG 007V011 T02280228,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T02:17:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,73,73,,,,,100,,BKN:07 9 OVC:08 19,29.85,10,73,180,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/27/19 02:17:02 SPECI KPNS 270817Z 18011KT 10SM BKN009 OVC019 23/23 A2998 RMK AO2 CIG 007V013 T02280228,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T02:30:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,73,73,,,,,100,,OVC:08 10,29.85,10,73,190,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/27/19 02:30:02 SPECI KPNS 270830Z 19010KT 10SM OVC010 23/23 A2998 RMK AO2 CIG 007V013 T02280228,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,73,73,0,,-0.02,3,100,29.99,OVC:08 12,29.86,10,73,190,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09911/27/19 02:53:02 METAR KPNS 270853Z 19010KT 10SM OVC012 23/23 A2999 RMK AO2 SLP157 T02280228 53007,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T03:32:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,73,73,,,,,100,,BKN:07 9 OVC:08 14,29.87,10,73,200,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/27/19 03:32:02 SPECI KPNS 270932Z 20008KT 10SM BKN009 OVC014 23/23 A3000 RMK AO2 CIG 006V013 T02280228,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,73,73,0,,,,100,30.01,OVC:08 9,29.87,9,73,200,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10411/27/19 03:53:02 METAR KPNS 270953Z 20008KT 9SM OVC009 23/23 A3000 RMK AO2 CIG 006V012 SLP161 T02280228,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,73,73,0,,,,100,30.01,OVC:08 7,29.88,8,73,200,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10411/27/19 04:53:02 METAR KPNS 271053Z 20009KT 8SM OVC007 23/23 A3001 RMK AO2 CIG 004V010 SLP163 T02280228,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T05:39:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,73,73,,BR:1 ||,,,100,,OVC:08 4,29.88,6,73,200,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08811/27/19 05:39:02 SPECI KPNS 271139Z 20010KT 6SM BR OVC004 23/23 A3001 RMK AO2 T02280228,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,73,73,0,BR:1 ||,-0.03,3,100,30.03,OVC:08 3,29.89,5,73,210,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11311/27/19 05:53:02 METAR KPNS 271153Z 21009KT 5SM BR OVC003 23/23 A3002 RMK AO2 SLP168 T02280228 10228 20228 53011,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,73,73,0,BR:1 ||,,,100,30.04,OVC:08 2,29.9,3,73,210,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10011/27/19 06:53:02 METAR KPNS 271253Z 21009KT 3SM BR OVC002 23/23 A3003 RMK AO2 SLP172 T02280228 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T07:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,73,73,,BR:1 ||,,,100,,SCT:04 3 OVC:08 23,29.94,3,73,210,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/27/19 07:51:02 SPECI KPNS 271351Z 21010KT 3SM BR SCT003 OVC023 23/23 A3007 RMK AO2 FIBI (DD),FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,75,75,0,BR:1 ||,,,100,30.07,BKN:07 3 OVC:08 23,29.94,3,75,210,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10711/27/19 07:53:02 METAR KPNS 271353Z 21010KT 3SM BR BKN003 OVC023 24/24 A3007 RMK AO2 SLP183 T02390239 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T08:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,75,76,,,,,97,,BKN:07 3 OVC:08 23,29.94,10,75,210,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/27/19 08:05:02 SPECI KPNS 271405Z 21009KT 10SM BKN003 OVC023 24/24 A3007 RMK AO2 T02440239 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T08:26:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,75,77,,,,,94,,SCT:04 21 OVC:08 80,29.94,10,76,210,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/27/19 08:26:02 SPECI KPNS 271426Z 21012KT 10SM SCT021 OVC080 25/24 A3007 RMK AO2 T02500239 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T08:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,75,77,,,,,94,,BKN:07 14 OVC:08 30,29.96,10,76,220,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09311/27/19 08:51:02 SPECI KPNS 271451Z 22012KT 10SM BKN014 OVC030 25/24 A3009 RMK AO2 FIBI (WS),FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,75,77,0,,-0.06,1,94,30.09,BKN:07 14 OVC:08 30,29.96,10,76,220,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11111/27/19 08:53:02 METAR KPNS 271453Z 22013KT 10SM BKN014 OVC030 25/24 A3009 RMK AO2 SLP191 T02500239 51019 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,74,79,0,,,,85,30.12,BKN:07 14 OVC:08 30,29.99,10,76,240,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10811/27/19 09:53:02 METAR KPNS 271553Z 24014G20KT 10SM BKN014 OVC030 26/23 A3012 RMK AO2 SLP200 T02610233 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T10:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,75,79,,,,,88,,BKN:07 18 BKN:07 25 OVC:08 80,29.99,10,76,240,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10811/27/19 10:00:02 SPECI KPNS 271600Z 24011G21KT 10SM BKN018 BKN025 OVC080 26/24 A3012 RMK AO2 T02610239 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T10:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,74,81,,,,,79,,FEW:02 18 SCT:04 25 OVC:08 80,29.99,10,76,250,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/27/19 10:42:02 SPECI KPNS 271642Z 25010KT 10SM FEW018 SCT025 OVC080 27/23 A3012 RMK AO2 T02720233 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,74,81,0,,,,79,30.12,FEW:02 19 BKN:07 55 OVC:08 80,29.99,10,76,260,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/27/19 10:53:02 METAR KPNS 271653Z 26010KT 10SM FEW019 BKN055 OVC080 27/23 A3012 RMK AO2 SLP199 T02720233 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,72,82,0,,0,8,72,30.09,FEW:02 55 SCT:04 75,29.96,10,75,270,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12311/27/19 11:53:02 METAR KPNS 271753Z 27011KT 10SM FEW055 SCT075 28/22 A3009 RMK AO2 SLP190 T02780222 10283 20222 58000 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T12:38:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,66,75,,,,,74,,SCT:04 22 BKN:07 28 OVC:08 70,29.96,10,69,350,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11611/27/19 12:38:02 SPECI KPNS 271838Z 35012KT 10SM SCT022 BKN028 OVC070 24/19 A3009 RMK AO2 WSHFT 1824 T02390189 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,64,75,0,,,,69,30.09,BKN:07 22 BKN:07 30 OVC:08 42,29.96,10,68,350,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12311/27/19 12:53:02 METAR KPNS 271853Z 35011KT 10SM BKN022 BKN030 OVC042 24/18 A3009 RMK AO2 WSHFT 1824 SLP189 T02390178 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T13:06:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,64,77,,,,,64,,BKN:07 22 BKN:07 37 OVC:08 55,29.96,10,69,340,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/27/19 13:06:02 SPECI KPNS 271906Z 34011KT 10SM BKN022 BKN037 OVC055 25/18 A3009 RMK AO2 T02500178 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T13:13:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,64,77,,,,,64,,BKN:07 24 BKN:07 33 OVC:08 50,29.96,10,69,350,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10511/27/19 13:13:02 SPECI KPNS 271913Z 35012KT 10SM BKN024 BKN033 OVC050 25/18 A3009 RMK AO2 T02500178 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
